停留所名,事業者名,バス系統
中屋,総社市,総社南高北・総社駅〜妙仙寺・宮前線
野々口,中鉄バス（株）,下加茂・尾原・杉谷・福沢線
野々口,岡山市,"御津・建部コミュニティバス　幹線（福渡駅〜国立病院）, 御津・建部コミュニティバス　虎倉線"
西1丁目集会所,赤磐市,松木・下市線
桜が丘西二丁目,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
郷,備北バス（株）,"地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅"
西中集会所,赤磐市,西山線
広高下,備前市,三石線
桜が丘西一丁目上,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
吉尾口,中鉄バス（株）,下加茂・尾原・杉谷・福沢線
吉尾口,岡山市,"御津・建部コミュニティバス　幹線（福渡駅〜国立病院）, 御津・建部コミュニティバス　虎倉線"
木谷［備前市木谷］,備前市,"吉永線, 南北閑谷学校のぞみ線"
桜が丘西一丁目,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
正崎,赤磐市,"赤磐・美作線, 高陽北西線"
正崎,宇野自動車（株）,林野線
河内谷,備北バス（株）,地頭〜古町〜岡山天満屋
木谷［備前市関谷］,備前市,三石線
ノアスギモト,赤磐市,西山線
尾頃,備北バス（株）,"地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅"
七地東,高梁市,生活福祉バス（川上地域）七地線
日古木・中島口,赤磐市,松木・下市線
日古木・中島口,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
野々口西,中鉄バス（株）,下加茂・尾原・杉谷・福沢線
野々口西,岡山市,"御津・建部コミュニティバス　幹線（福渡駅〜国立病院）, 御津・建部コミュニティバス　虎倉線"
