停留所名,事業者名,バス系統
月岡,小谷村,"小谷線, 栂池線"
替佐柏屋,長電バス（株）,永田・親川線
田中,長電バス（株）,堀越線
中峯,長電バス（株）,堀越線
稲付中央,信濃町,石橋・板橋線
JA南部支所,長電バス（株）,永田・親川線
柳沢,長電バス（株）,奈良本線
田麦北,長電バス（株）,合庁線
コンビニ前,中野市,豊田地域（ふるさとライン）
柳沢入口,長電バス（株）,東柏原線
町,長電バス（株）,堀越線
北信,信濃町,北信・高山線
戸隠キャンプ場,アルピコ交通（株）,ループ橋経由戸隠線
狐久保,信濃町,国道線
替佐駅,長電バス（株）,永田・親川線
替佐駅,中野市,豊田地域（ふるさとライン）
田麦農協,長電バス（株）,合庁線
稲付東,信濃町,北信・高山線
下赤塩,長電バス（株）,奈良本線
長元坊団地,長電バス（株）,菅線
もみじ荘,中野市,豊田地域（ふるさとライン）
いいづなコネクトEAST,長電バス（株）,飯綱町　地域拠点バス「iバスコネクト」
田麦,長電バス（株）,合庁線
毛野,長電バス（株）,東柏原線
温泉公園入口,長電バス（株）,永田・親川線
温泉公園入口,中野市,豊田地域（ふるさとライン）
若宮北,長電バス（株）,"中野木島線, 合庁線"
高社小学校入口,長電バス（株）,中野木島線
横倉上,長電ハイヤー,楽ちんバス西・北部ルート
里見,アルピコ交通（株）,白馬駅-白馬八方-栂池線
里見,小谷村,小谷線
旧三水庁舎,長電バス（株）,堀越線
東山,信濃町,石橋・板橋線
奥志賀ゴンドラ前,長電バス（株）,"奥志賀高原線, 急行　長野-志賀高原線　夏季冬季"
わらび平,小谷村,小谷線
JA平岡スタンド,中野市,倭・科野地区（たかやしろライン）
旧第二小入口,長電バス（株）,"東柏原線, 奈良本線"
塩水,小谷村,"小谷線, 栂池線, 土谷線, 北小谷線"
サンクゼール,長電バス（株）,飯綱町　地域拠点バス「iバスコネクト」
寺村,長電バス（株）,堀越線
北信中,信濃町,北信・高山線
荒山,長電バス（株）,永田・親川線
若栗温泉,小谷村,小谷線
グランド前,小谷村,小谷線
専福寺,長電バス（株）,菅線
田麦南,長電バス（株）,合庁線
石橋,信濃町,"国道線, 石橋・板橋線"
石橋入口,信濃町,石橋・板橋線
毛見,長電バス（株）,東柏原線
石橋東,信濃町,石橋・板橋線
竹原団地,長電バス（株）,菅線
若宮公民館,長電バス（株）,"中野木島線, 合庁線"
アルプスホテル,小谷村,小谷線
白馬乗鞍,アルピコ交通（株）,白馬駅-白馬八方-栂池線
横倉,長電ハイヤー,楽ちんバス西・北部ルート
長元坊団地入口,長電バス（株）,菅線
アップルミュージアム,長電バス（株）,飯綱町　地域拠点バス「iバスコネクト」
若宮,長電バス（株）,中野木島線
わらび平口,小谷村,小谷線
塩の入,長電バス（株）,堀越線
小谷中学校,小谷村,"小谷線, 栂池線, 土谷線, 北小谷線"
横倉入口,長電ハイヤー,楽ちんバス西・北部ルート
荒川,長電バス（株）,菅線
小谷保育園,小谷村,"小谷線, 土谷線, 北小谷線"
上赤塩入口,長電バス（株）,東柏原線
峰,小谷村,小谷線
原立屋,小谷村,小谷線
竹原駅,長電バス（株）,菅線
高山公会堂前,信濃町,北信・高山線
長嶺団地下,長電バス（株）,合庁線
城下団地,長電バス（株）,永田・親川線
立屋,小谷村,小谷線
塚田団地,長電バス（株）,上林線
ツルヤ一本木店前,長電バス（株）,菅線
泉屋前,長電バス（株）,東柏原線
栄集乳所,信濃町,北信・高山線
長嶺団地,長電バス（株）,合庁線
JA夜間瀬支所,長電ハイヤー,楽ちんバス西・北部ルート
夜間瀬駅,長電ハイヤー,楽ちんバス西・北部ルート
夜間瀬駅,長電バス（株）,上林線
小谷小学校,小谷村,"小谷線, 栂池線, 土谷線, 北小谷線"
竹原,長電バス（株）,上林線
藤ノ木霊園入口,長電ハイヤー,楽ちんバス西・北部ルート
一本木,長電バス（株）,"上林線, 菅線"
一本木,中野市,倭・科野地区（たかやしろライン）
公園北,長電バス（株）,上林線
上赤塩,長電バス（株）,東柏原線
新井,長電バス（株）,"中野木島線, 合庁線"
栗和田北,長電バス（株）,上林線
イオン中野店前,長電バス（株）,"上林線, 菅線, 急行　長野-志賀高原線　夏季冬季"
イオン中野店前,中野市,倭・科野地区（たかやしろライン）
新井工業団地,長電バス（株）,中野木島線
新道,長電バス（株）,東柏原線
山崎,長電バス（株）,東柏原線
夜間瀬,長電バス（株）,上林線
千国口,小谷村,小谷線
高山,信濃町,北信・高山線
運動公園,長電バス（株）,"上林線, 菅線"
運動公園,中野市,倭・科野地区（たかやしろライン）
小玉北口,信濃町,国道線
小玉北口,長電バス（株）,芹沢線
七面社前,長電バス（株）,東柏原線
千国の庄,小谷村,"土谷線, 北小谷線"
倉井入口,長電バス（株）,東柏原線
飯綱中学,長電バス（株）,堀越線
和田,長電ハイヤー,楽ちんバス西・北部ルート
湯河原,長電バス（株）,東柏原線
戸隠奥社入口,アルピコ交通（株）,ループ橋経由戸隠線
馬場,長電バス（株）,"東柏原線, 奈良本線"
七瀬,長電バス（株）,合庁線
小玉,信濃町,国道線
小玉,長電バス（株）,芹沢線
焼額山テレインパーク前,長電バス（株）,奥志賀高原線
北部高校入口,長電バス（株）,"東柏原線, 奈良本線"
アップルシティ中野,長電バス（株）,急行　長野-志賀高原線　夏季冬季
原町,長電バス（株）,"上林線, 菅線"
松ノ木,長電バス（株）,奈良本線
東吉田北,長電バス（株）,"中野木島線, 合庁線"
霊仙寺,信濃町,北信・高山線
芹沢,信濃町,国道線
芹沢,長電バス（株）,芹沢線
ながさき医院,長電バス（株）,奈良本線
役場前,信濃町,国道線
飯綱町役場,長電バス（株）,"飯綱温泉線, 地蔵久保線, 東柏原線, 芹沢線"
飯綱町役場前,長電バス（株）,牟礼線
戸隠スキー場,アルピコ交通（株）,ループ橋経由戸隠線
栂池分譲地下,小谷村,小谷線
上今井北,長電バス（株）,永田・親川線
