停留所名,事業者名,バス系統
河辺市民サービスセンター前,秋田市,南部線河辺Aコース
柳原前,秋田市,南部線河辺Aコース
和田上丁,秋田市,南部線河辺Aコース
前田入口,秋田市,南部線河辺Aコース
野田,羽後交通（株）,船岡線
末戸口,秋田市,"南部線雄和Aコース, 南部線雄和Bコース"
四ツ小屋上丁,秋田市,南部線雄和Bコース
和田駅前,秋田市,南部線河辺Aコース
桂浜海水浴場前,羽後交通（株）,（急行）本荘・秋田線
柴倉,羽後交通（株）,角館・田沢湖線
野田入口,羽後交通（株）,船岡線
和田駅前,秋田中央交通（株）,国際教養大学線
豊岩コミセン前,秋田市,西部線豊岩コース
境川,秋田市,西部線下浜コース
市営住宅前,秋田市,南部線河辺Aコース
豊岩小学校前,秋田市,西部線豊岩コース
徳昌寺前,羽後交通（株）,船岡線
中野,羽後交通（株）,船岡線
