停留所名,事業者名,バス系統
水産加工団地,石見交通（株）,"周布線, 周布江津線, 有福線"
下佐野,浜田市,旭浜田路線
上佐野,浜田市,旭浜田路線
県立大学,石見交通（株）,大学線
島根県立大学,浜田市,弥栄野原路線
旭温泉,浜田市,旭路線　（木田線）
上小瀬原,浜田市,旭浜田路線
美又口,浜田市,"旭浜田路線, 金城路線（かなぎおでかけバス）"
岩塚,浜田市,"旭浜田路線, 金城路線（かなぎおでかけバス）"
野原二町内,浜田市,弥栄野原路線
口羽大橋,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発, 作木線：伊賀和志上・工業団地発"
上ノ原,浜田市,旭路線　（木田線）
小松木,浜田市,旭浜田路線
源田,浜田市,旭浜田路線
自動車学校前,石見交通（株）,波佐線
口羽郵便局前,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発, 作木線：伊賀和志上・工業団地発"
笠柄団地口,石見交通（株）,"周布線, 周布江津線, 有福線"
羽須美支所,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発, 作木線：伊賀和志上・工業団地発"
灘口,浜田市,弥栄野原路線
口羽町,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発, 作木線：伊賀和志上・工業団地発"
口羽小学校前,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発, 作木線：伊賀和志上・工業団地発"
両間,石見交通（株）,波佐線
笠柄団地前,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 波佐線"
細谷口,石見交通（株）,波佐線
三階一町内,浜田市,弥栄野原路線
雲城口,石見交通（株）,波佐線
雲城口,浜田市,旭浜田路線
泊里原,浜田市,旭路線　（戸川線）
春日自治会館口,浜田市,旭路線　（戸川線）
久佐郷口,浜田市,旭浜田路線
中倉,浜田市,旭浜田路線
下岩地,浜田市,旭路線　（木田線）
ふれあい会館,浜田市,金城路線（かなぎおでかけバス）
高速金城入口,浜田市,旭浜田路線
今福,石見交通（株）,波佐線
今福,浜田市,旭浜田路線
下今福,浜田市,金城路線（かなぎおでかけバス）
野地口,浜田市,弥栄野原路線
川下口,浜田市,旭路線　（戸川線）
久佐川,浜田市,旭浜田路線
上長屋集会所,浜田市,金城路線（かなぎおでかけバス）
福井,石見交通（株）,"周布線, 周布江津線, 有福線"
下長屋集会所前,石見交通（株）,波佐線
丸原,浜田市,旭浜田路線
下長屋集会所,浜田市,金城路線（かなぎおでかけバス）
国道福井,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 波佐線"
谷口,石見交通（株）,波佐線
東岡口,石見交通（株）,波佐線
宝憧寺公園口,石見交通（株）,"周布線, 周布江津線, 有福線"
下長屋,石見交通（株）,波佐線
下長屋,浜田市,金城路線（かなぎおでかけバス）
上長屋,浜田市,金城路線（かなぎおでかけバス）
浜田商港口,石見交通（株）,"浜田益田線, 周布線, 周布江津線, 有福線"
寺廻り,浜田市,旭浜田路線
岩地谷,浜田市,旭路線　（木田線）
中戸川,浜田市,旭路線　（戸川線）
御神本,浜田市,旭浜田路線
下長浜,石見交通（株）,"周布線, 周布江津線, 有福線"
金田,浜田市,金城路線（かなぎおでかけバス）
旭インター前,浜田市,旭路線　（木田線）
石見金田,石見交通（株）,波佐線
水上谷口,石見交通（株）,波佐線
上日脚,石見交通（株）,"周布線, 周布江津線, 有福線"
汐入団地口,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 波佐線"
中長浜,石見交通（株）,"周布線, 周布江津線, 有福線"
上長浜,石見交通（株）,"周布線, 周布江津線, 有福線"
熱田,石見交通（株）,"周布線, 周布江津線, 有福線"
三階山口,浜田市,弥栄野原路線
