停留所名,事業者名,バス系統
上後山,北鉄能登バス（株）,後山線
上棚,志賀町,下甘田線
上棚,北鉄能登バス（株）,後山線
旧越路小前,中能登町,かしまコース：こしじ方面
越路,北鉄能登バス（株）,羽七東線
良川郵便局前,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
大島キャンプ場口,志賀町,中甘田・甘田線
大島キャンプ場口,北鉄能登バス（株）,富来線
下後山,北鉄能登バス（株）,後山線
良川バス停,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
上棚中村,志賀町,下甘田線
中村,北鉄能登バス（株）,後山線
良川駅,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
東浜,北鉄能登バス（株）,脇線
JA鹿島支店前,北鉄能登バス（株）,羽七東線
JA鹿島支店,中能登町,かしまコース：こしじ方面
なごみの里口,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
ふれあいセンター山びこ荘,七尾市,やまびこ号
東谷内,志賀町,下甘田線
東谷内,北鉄能登バス（株）,後山線
良川地頭集会所,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り, ろくせいコース"
良川沖公園前,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
良川地頭,中能登町,ろくせいコース
良川沖集会所,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
